trial,slope,temperature,beta,lr,polyak_alpha,polyak_beta,init_dist,init_C_m,init_g_L,init_v_reset,init_v_T,init_E_L,init_delta_T,final_loss,min_loss,gamma,n_spikes_sim,elapsed_s
20,7.701833530811052,0.2688214300093246,6.862014988660418,0.006116461815255745,0.0,0.0,0.277583915039224,0.18249230016238638,153.20482503858256,8.454670718982722,-64.89224271645615,-46.14254661801005,-85.13534271021591,1.7953689827299235,3.7792842388153076,3.7792842388153076,0.08958130477117816,4,1.1547341346740723
21,3.8679966972337496,0.22738939948763157,1.9780027372384161,0.030525677364042367,0.0,0.0,0.24365241462693443,0.3748810809380636,111.08080631314525,7.710545238337847,-47.91567226701276,-35.585500246916645,-96.51588966415689,4.328522547770116,15.691241264343262,15.691241264343262,nan,0,1.1282448768615723
22,9.721631231751582,0.2976242377843122,1.123996197646453,0.008881476333040345,0.0,0.0,0.42634085965404056,0.30350728985127456,60.48595471811891,9.822018042823629,-49.392304031038755,-47.49909462655901,-107.5073572228116,1.7578264515497362,16.007488250732422,15.992376327514648,nan,0,1.1874327659606934
23,8.984650652560878,0.1641100053632007,3.2346482309676348,0.013850364798604122,0.0,0.0,6.378812557589439,0.42637152262266015,62.29991749325517,12.74217022087543,-58.24818048626996,-45.92605365534271,-95.6463683337811,18.659082695877558,8.068998336791992,8.006210327148438,-0.1504702194357367,2,1.226701021194458
24,7.894643222200738,0.20139875845233385,5.10892590694647,0.00424922547163841,0.0,0.0,3.9168171396385008,0.235015385978113,86.17099634129046,12.679555301223573,-48.64337687084406,-47.91662466959658,-69.75698287336658,6.259262460429895,4.979564666748047,4.662049293518066,0.18390804597701163,20,1.1341702938079834
25,2.349067724593692,0.09771928152999915,4.546647767516205,0.0019168076508278371,0.0,0.0,7.830411441873998,0.2986711459937996,161.43968802215343,6.70370998819509,-63.41230250676622,-54.566704946041305,-107.17565249312287,1.070784653474794,5.755746364593506,5.7340569496154785,-0.02610441767068273,3,1.1471750736236572
26,4.933849535406825,0.28478532390313777,8.292722997461198,0.003418749639447994,0.0,0.0,2.0133750944588287,0.30860696998969,84.69298678138593,10.716244756294103,-64.06693783220949,-52.4557675370126,-65.3959986150687,18.850975759613878,2.716975212097168,2.558215379714966,0.2156448202959831,13,1.1725950241088867
27,0.9161357749786734,0.11623729168139552,4.400538797735416,0.052403537194515945,0.0,0.0,2.1175955812729494,0.392543248955874,38.90026057262428,9.320859413347957,-57.29035731022362,-41.66273006175158,-93.51325302907293,15.179354441971606,1.1208150386810303,0.9490472674369812,-0.005602240896358641,8,1.1433899402618408
28,1.9657501746417043,0.2241681066791223,5.77397061642771,0.016026324213851282,0.0,0.0,0.9121410451586837,0.20685368101760918,38.554502969456,8.654501002061638,-54.924838848543324,-44.35793024349062,-72.32554033122553,1.8902834306759466,9.499841690063477,9.499841690063477,-1.0,33,1.1543488502502441
29,6.988965055803319,0.12691065919453376,6.34164033197973,0.005701345322306465,0.0,0.0,6.462084709216414,0.4659560756578194,50.11009509930116,6.387956658175732,-73.27600215127761,-59.892929734176626,-87.31053642445102,11.037973515796853,3.496473789215088,3.496473789215088,-0.015483870967742206,16,1.159332036972046
