trial,loss_type,surrogate_type,surrogate_slope,optimizer,learning_rate,use_param_transform,grad_clip_norm,polyak_alpha,polyak_beta,temperature,feature_beta,validity_beta,weight_spike_count,tau_ms,weight_subthreshold,warmstart_loss,train_best_loss,train_final_loss,kept_source,kept_loss,improvement,gamma,n_spikes_sim,n_spikes_gt,n_iter,elapsed_s
389,guarino,superspike,14.449172775229446,polyak,0.015771141551778677,False,,1.1200873144376975,0.4185307770366532,0.05692849473225644,11.038979087148219,3.470882361612456,0.0629802939280784,nan,nan,0.46144193410873413,0.25635606050491333,907968.1875,training,0.25635606050491333,0.2050858736038208,-1.0,31,9,25,1.3022880554199219
390,van_rossum,superspike,1.8984997822561505,polyak,0.0015723973656439503,True,,0.7738356006665004,0.9037907080779705,nan,nan,nan,nan,1.9062784244064983,0.5780607631866924,7.284716606140137,8.127340316772461,8.283286094665527,warmstart,7.284716606140137,-0.8426237106323242,0.0,0,9,25,1.0734009742736816
391,guarino,superspike,0.5288170672700397,polyak,1.9026301301445298e-05,True,,1.1539949392772284,0.8920395160337483,0.29553839330640014,3.005743787768346,11.153960092595074,0.25668163817908346,nan,nan,0.527317464351654,0.5794005393981934,0.5794364809989929,warmstart,0.527317464351654,-0.05208307504653931,-0.5625,9,9,25,1.3063549995422363
392,guarino,superspike,0.7156661595573292,polyak,1.7911606250307803e-05,True,,1.1379013457193892,0.536310621924958,0.2365466108406435,18.173381723544416,16.94676786928732,0.01728704146411698,nan,nan,0.5084327459335327,0.6828166842460632,0.6857696175575256,warmstart,0.5084327459335327,-0.17438393831253052,-0.21527777777777773,9,9,25,1.3322629928588867
393,guarino,superspike,10.53574030232046,polyak,0.09705696184946268,False,,0.1504939767675726,0.7633870541432835,0.0789594267724428,2.302642205232102,17.88751317718359,0.24013494369553526,nan,nan,0.3495844900608063,1.101128101348877,665.8922729492188,warmstart,0.3495844900608063,-0.7515436112880707,-0.2807017543859649,10,9,25,1.3419382572174072
394,van_rossum,superspike,6.161531044110758,polyak,0.038255011674574825,True,,0.2338519338809586,0.9522967977656314,nan,nan,nan,nan,10.990831369904052,0.6680350440934276,3.4395322799682617,3.5029385089874268,11.007040023803711,warmstart,3.4395322799682617,-0.06340622901916504,1.0,9,9,4,1.5539939403533936
395,van_rossum,superspike,0.6417008705035356,polyak,5.4020846270308e-05,True,,1.4529757100658394,0.9674133136983625,nan,nan,nan,nan,1.1548380306667736,0.38244816794941827,7.122254371643066,7.048081874847412,7.049112319946289,training,7.048081874847412,0.0741724967956543,0.0,0,9,25,1.0290110111236572
396,guarino,superspike,0.6083274174679947,polyak,2.0896699722008743e-05,False,,1.3663394245948624,0.7446459642015341,0.4693207917978277,9.9298087143375,8.85255748010328,0.10752218775062868,nan,nan,0.8764475584030151,0.7688377499580383,0.7688395380973816,training,0.7688377499580383,0.1076098084449768,0.020761245674740504,8,9,25,1.2901718616485596
397,van_rossum,superspike,1.1400966907158647,polyak,1.4132639913543674e-05,True,,0.8234719109026869,0.7239272795530837,nan,nan,nan,nan,1.4088627874240836,0.995526179061942,9.1305513381958,10.908778190612793,10.908778190612793,warmstart,9.1305513381958,-1.7782268524169922,0.0,0,9,25,1.0277378559112549
398,van_rossum,superspike,9.988051594431845,polyak,0.0007113879890428546,True,,1.229984921668159,0.6907048130213005,nan,nan,nan,nan,1.6789236719534815,0.11418440406452013,3.626861095428467,3.2696690559387207,5.542475700378418,training,3.2696690559387207,0.3571920394897461,-0.075,1,9,25,1.0424408912658691
399,guarino,superspike,4.662381209445104,polyak,0.010992618063397607,True,,0.7631413233287696,0.7269007026541818,0.36736904745816634,16.77658997165766,2.1884839392685937,0.22648563962459364,nan,nan,0.8562065362930298,0.6438488364219666,2.167232036590576,training,0.6438488364219666,0.21235769987106323,0.007142857142857149,11,9,3,1.2902319431304932
400,guarino,superspike,1.053022088345194,polyak,0.00025289241687734634,False,,0.6150757699439663,0.6959336024021688,0.43048397204520245,14.697445611494853,4.305763622322429,0.10986512544007722,nan,nan,0.6368455290794373,0.7148880958557129,0.7167052030563354,warmstart,0.6368455290794373,-0.07804256677627563,0.19377162629757788,8,9,25,1.430513858795166
401,guarino,superspike,1.7070353232038729,polyak,0.004106361187538878,True,,0.1445902312050666,0.8739915892735461,0.2806759616241329,9.993859250751843,4.770347396012984,0.11309814569116118,nan,nan,0.5508871078491211,0.46140530705451965,4.265939712524414,training,0.46140530705451965,0.08948180079460144,0.25694444444444436,7,9,25,1.5771088600158691
402,van_rossum,superspike,0.7233440387317273,polyak,0.01384682507798941,False,,1.4922921054579135,0.8636000698541542,nan,nan,nan,nan,1.097137792911094,0.251263550706466,5.387357711791992,3.393200397491455,8.334870338439941,training,3.393200397491455,1.994157314300537,1.0,9,9,25,0.9746549129486084
403,van_rossum,superspike,0.5598869482353552,polyak,0.0038374868111382314,True,,1.0095393955677407,0.33211751831222025,nan,nan,nan,nan,25.339375569735843,0.7155439971174821,4.632245063781738,4.444794178009033,6.643834590911865,training,4.444794178009033,0.18745088577270508,-0.04166666666666662,9,9,25,2.7009589672088623
404,guarino,superspike,2.91353138253762,polyak,0.0026886966973632817,False,,0.26460341228162243,0.7124966103632211,0.17645567337568782,6.9196046294852565,5.246473800408044,0.23556184078295728,nan,nan,0.4986432194709778,1.0975251197814941,1.7277389764785767,warmstart,0.4986432194709778,-0.5988819003105164,-0.5625,9,9,25,1.3238039016723633
405,guarino,superspike,17.67351456390288,polyak,0.002259722482345501,False,,1.2710259336287801,0.02754762129145616,0.3997187372331543,3.2154768658018145,16.97478387986821,0.15875286577135855,nan,nan,0.4839826226234436,0.8783649802207947,22.954526901245117,warmstart,0.4839826226234436,-0.3943823575973511,-0.5625,9,9,25,1.3342509269714355
406,guarino,superspike,5.211536929780859,polyak,0.00311971569252211,True,,0.4383526591980223,0.13368052355173354,0.4825275759035072,2.991156093724508,11.051201401397785,0.08177057725043407,nan,nan,0.49140554666519165,1.9018731117248535,18.17246437072754,warmstart,0.49140554666519165,-1.4104675650596619,-0.1522491349480969,8,9,25,1.3349621295928955
407,guarino,superspike,0.5175169166512811,polyak,0.00971472458048263,True,,0.8422402999052797,0.1693002820194507,0.4187297782104478,16.528172166287277,17.671605380306154,0.013781099132016849,nan,nan,0.42612746357917786,0.5438581705093384,1.1199769973754883,warmstart,0.42612746357917786,-0.11773070693016052,-0.21527777777777773,9,9,25,1.3234429359436035
408,guarino,superspike,2.1370528771877804,polyak,0.004192048801046461,False,,1.2540393053665904,0.6927415002668795,0.31744528015429546,3.8068426882803053,16.50619642928437,0.011182466397911605,nan,nan,0.5147125720977783,0.663787841796875,13.973174095153809,warmstart,0.5147125720977783,-0.14907526969909668,-0.5625,9,9,25,1.3050968647003174
409,guarino,superspike,2.708014692503225,polyak,1.521677484654087e-05,True,,0.961596544672804,0.5460522460754338,0.08387769482522926,13.693063728048228,6.868392343389958,0.004330440833706628,nan,nan,0.8253411054611206,1.2476611137390137,1.2476611137390137,warmstart,0.8253411054611206,-0.42232000827789307,0.020761245674740504,8,9,25,1.3040149211883545
410,guarino,superspike,4.938907703767717,polyak,0.015734955571781215,False,,0.5783341929656234,0.04680494181547046,0.2909504844764964,19.912772169345505,19.410845461161358,0.06630665818325046,nan,nan,0.724063515663147,0.3297889530658722,815544.875,training,0.3297889530658722,0.3942745625972748,0.0,0,9,25,1.2899537086486816
411,van_rossum,superspike,1.7303468345820607,polyak,0.004659926194309754,True,,0.06408584487064378,0.3780151073363489,nan,nan,nan,nan,41.12255177490408,0.48326248208841704,1.4054306745529175,4.754475116729736,4.754475116729736,warmstart,1.4054306745529175,-3.349044442176819,-0.32525951557093424,8,9,1,2.7339603900909424
412,van_rossum,superspike,10.142394870101766,polyak,0.027857963695257917,True,,1.2282658274136617,0.4554763784417377,nan,nan,nan,nan,1.5919746908327164,0.5691734267387764,7.6567792892456055,9.436469078063965,9.436469078063965,warmstart,7.6567792892456055,-1.7796897888183594,0.30555555555555564,9,9,25,1.0317959785461426
413,van_rossum,superspike,8.253644759648733,polyak,0.0065006620301061024,True,,0.9391534677138158,0.12048180413911769,nan,nan,nan,nan,1.25797988860175,0.1564121521056554,4.996163368225098,6.507270812988281,6.507270812988281,warmstart,4.996163368225098,-1.5111074447631836,0.2142857142857143,5,9,25,1.1437289714813232
414,van_rossum,superspike,11.028514162239313,polyak,0.03050306213782387,True,,0.22752842567473713,0.11679182777331754,nan,nan,nan,nan,37.11278760301726,0.17382664913450452,1.310009479522705,1.302674651145935,19.980241775512695,training,1.302674651145935,0.0073348283767700195,0.0,0,9,25,3.4425578117370605
415,van_rossum,superspike,1.428423914957819,polyak,7.592875712427818e-05,True,,0.6799790534670103,0.005599438864240636,nan,nan,nan,nan,21.08276966627224,0.9966670381420173,7.443039417266846,7.220207691192627,2054855.375,training,7.220207691192627,0.22283172607421875,0.8263888888888888,9,9,25,2.5284628868103027
416,van_rossum,superspike,3.73377689893488,polyak,0.0249036265169112,False,,0.337863454049418,0.027664180906311953,nan,nan,nan,nan,1.1612985531015116,0.13416880530685837,5.155712604522705,5.229884147644043,5.229884147644043,warmstart,5.155712604522705,-0.07417154312133789,0.0,0,9,25,0.971235990524292
417,guarino,superspike,1.7041938388804296,polyak,0.0302067167663879,False,,0.33929384993179323,0.2888010668157799,0.11141157404421007,18.453123532313494,1.9565710784929022,0.003853874566768267,nan,nan,0.5435225367546082,1.0891361236572266,1.0891361236572266,warmstart,0.5435225367546082,-0.5456135869026184,-0.2807017543859649,10,9,1,1.2668662071228027
418,guarino,superspike,1.0148366435700362,polyak,1.3559285405849672e-05,True,,0.8590562038997905,0.08328922038460107,0.0930928333369254,16.207163598167977,10.340582197041915,0.0724525356741429,nan,nan,0.5517221093177795,0.932548999786377,0.9326595067977905,warmstart,0.5517221093177795,-0.3808268904685974,-0.5625,9,9,25,1.3549871444702148
419,van_rossum,superspike,1.9907684209665826,polyak,1.8210023603089203e-05,False,,0.9575202176426855,0.13960278578624907,nan,nan,nan,nan,8.695527032876209,0.1977671216582646,2.744310140609741,3.0754570960998535,1164300.875,warmstart,2.744310140609741,-0.3311469554901123,0.1319444444444445,9,9,25,1.4056448936462402
420,guarino,superspike,4.5784767531508255,polyak,2.1844959220854852e-05,False,,0.5739832557212056,0.26117208401659076,0.47842259943501686,8.82013063379794,15.490746312402738,0.11601160905365213,nan,nan,0.5089501142501831,0.669192910194397,2.664661169052124,warmstart,0.5089501142501831,-0.16024279594421387,-0.5625,9,9,5,1.2669641971588135
421,guarino,superspike,0.638567948581383,polyak,0.00018679280119010503,True,,0.008129699727296935,0.5348019131804018,0.10249066163488373,6.4624294871366565,13.182606774225876,0.21753470664689314,nan,nan,0.6365741491317749,0.4639556109905243,0.4639556109905243,training,0.4639556109905243,0.1726185381412506,-1.0,180,9,1,1.4631259441375732
422,guarino,superspike,1.0051946038403834,polyak,4.234808978083278e-05,False,,0.14381930655162822,0.6401712481082494,0.32543701470585323,13.35309494568136,15.692700152178528,0.09790740383777274,nan,nan,0.40330982208251953,0.4237629771232605,0.4259759485721588,warmstart,0.40330982208251953,-0.020453155040740967,-0.04166666666666662,9,9,25,1.3842618465423584
423,guarino,superspike,0.7151851082317887,polyak,0.000638442818615517,True,,0.0059189400407917425,0.9314989394746928,0.3602015872645518,11.67509199425341,7.480938749038099,0.17116140440552224,nan,nan,0.4249758720397949,0.8849549293518066,0.9306696653366089,warmstart,0.4249758720397949,-0.4599790573120117,-0.5625,9,9,25,1.5983269214630127
424,van_rossum,superspike,2.3958372399574945,polyak,0.00037052781554947783,True,,0.6421702085475638,0.4255439680497215,nan,nan,nan,nan,48.199415921146496,0.7067782575093406,5.034205436706543,5.236905574798584,34.836421966552734,warmstart,5.034205436706543,-0.20270013809204102,0.30555555555555564,9,9,25,3.8713719844818115
425,van_rossum,superspike,1.0395660893639127,polyak,0.008168399414328953,False,,0.3938088234734956,0.6228746568569351,nan,nan,nan,nan,10.91400331734416,0.8397876238561816,7.014864444732666,7.100121974945068,17.325986862182617,warmstart,7.014864444732666,-0.08525753021240234,0.07017543859649122,10,9,25,1.6018786430358887
426,van_rossum,superspike,2.727944145016356,polyak,0.09100744744054738,False,,0.7588800201372965,0.49832382412209053,nan,nan,nan,nan,8.899662501280103,0.1860043703327412,2.383920907974243,2.2101404666900635,1187413.375,training,2.2101404666900635,0.1737804412841797,0.08333333333333325,7,9,4,1.3130731582641602
427,guarino,superspike,7.952212221425635,polyak,0.0003372517687068052,True,,0.3715170010352435,0.15539966623207313,0.29002460037572636,14.216736204128729,4.714372603957784,0.13090768422976926,nan,nan,0.8038859367370605,0.7013300657272339,1680782.0,training,0.7013300657272339,0.10255587100982666,-1.0,3791,9,25,1.5006940364837646
428,van_rossum,superspike,1.5782303234899882,polyak,0.0006441472667431122,False,,0.6506240391647613,0.9079331228185928,nan,nan,nan,nan,6.798074009780194,0.8184989038768744,8.215353965759277,6.855924606323242,8.473109245300293,training,6.855924606323242,1.3594293594360352,0.5964912280701755,10,9,25,1.3073968887329102
429,van_rossum,superspike,5.30157390373315,polyak,5.117623246463298e-05,False,,1.187532217765974,0.1670382074412864,nan,nan,nan,nan,1.4285462523069823,0.9375623209065953,9.902815818786621,9.81114673614502,9.81114673614502,training,9.81114673614502,0.09166908264160156,0.0,0,9,25,1.3215851783752441
430,guarino,superspike,14.493395502216005,polyak,0.04776498673246072,False,,0.9763288894854996,0.11074014027269186,0.2669867553462361,5.661238958257078,17.813397600505155,0.04152083970486057,nan,nan,0.4848291277885437,0.7192997932434082,14.370522499084473,warmstart,0.4848291277885437,-0.2344706654548645,-0.5625,9,9,8,1.293060064315796
431,guarino,superspike,0.5545488989961757,polyak,0.0007002659457498347,False,,0.8905780605097959,0.025816994211470434,0.06592529406334034,14.815821427266869,4.9931380873539215,0.19692513709822007,nan,nan,0.7140381336212158,0.8217853307723999,0.8242313861846924,warmstart,0.7140381336212158,-0.10774719715118408,0.07017543859649122,10,9,25,1.2931718826293945
432,van_rossum,superspike,3.956317698888963,polyak,0.001043905321262684,True,,1.4528322163541334,0.3345057599406708,nan,nan,nan,nan,32.614241912522765,0.7196878810646042,5.54511833190918,7.304330825805664,7.304330825805664,warmstart,5.54511833190918,-1.7592124938964844,0.1319444444444445,9,9,1,2.514289140701294
433,van_rossum,superspike,1.3986916708171586,polyak,0.0725425948949504,True,,0.7493630675376586,0.5214871128191862,nan,nan,nan,nan,1.8834027607992117,0.7225288223332409,8.122686386108398,9.654778480529785,12.019204139709473,warmstart,8.122686386108398,-1.5320920944213867,0.0,0,9,25,1.0870192050933838
434,guarino,superspike,16.756445528081166,polyak,4.081076859680138e-05,True,,1.0377892109584983,0.5058310965565258,0.2891746993245704,14.423304653413076,10.286069487392307,0.18009791760531502,nan,nan,0.2857634723186493,1.0915404558181763,28.663576126098633,warmstart,0.2857634723186493,-0.805776983499527,0.8263888888888888,9,9,25,1.9687049388885498
435,van_rossum,superspike,4.232852703900925,polyak,0.0004094445839056191,False,,0.6552670487844516,0.9576123259217423,nan,nan,nan,nan,7.330461365864087,0.4694895316998602,5.40976619720459,5.293393611907959,5.294068813323975,training,5.293393611907959,0.11637258529663086,0.9473684210526316,10,9,25,1.3960061073303223
436,van_rossum,superspike,14.11834389120903,polyak,0.03335890235682991,True,,0.6776757036569894,0.2840661922031963,nan,nan,nan,nan,12.12867379275653,0.9547049119060317,7.518392086029053,7.070517539978027,14.525574684143066,training,7.070517539978027,0.4478745460510254,0.0,0,9,25,1.7192540168762207
437,guarino,superspike,1.3718418924429923,polyak,0.0009989106856156543,False,,1.414146889031721,0.5079658434499622,0.2624253511838037,7.615728144942395,13.148732815540406,0.15601538358628433,nan,nan,0.7155107259750366,0.5232419371604919,558475.3125,training,0.5232419371604919,0.19226878881454468,0.19377162629757788,8,9,3,1.2913999557495117
438,guarino,superspike,12.901782322708137,polyak,1.6085355361796087e-05,True,,1.4599978645490674,0.7038177420203567,0.17793440798518284,4.885020345265355,6.625670454437361,0.2627177254999327,nan,nan,0.6408969163894653,0.37181973457336426,0.38690635561943054,training,0.37181973457336426,0.2690771818161011,-0.04166666666666662,9,9,25,1.3111329078674316
439,guarino,superspike,12.724185186465736,polyak,0.00012672921200877763,False,,1.464366435511004,0.20163992545416098,0.11149338653508942,12.894397101933945,7.05839984042581,0.04000476155414799,nan,nan,1.3028476238250732,1.2343827486038208,483.8699035644531,training,1.2343827486038208,0.06846487522125244,0.0,0,9,25,1.2763712406158447
440,van_rossum,superspike,1.0756956956221613,polyak,1.0224582646339388e-05,False,,0.7869512345929321,0.19468169686195091,nan,nan,nan,nan,17.00068466665207,0.9622138556176058,8.67569351196289,9.786293029785156,9.793253898620605,warmstart,8.67569351196289,-1.1105995178222656,-0.38888888888888884,9,9,25,2.1023848056793213
441,van_rossum,superspike,3.5886246839311373,polyak,4.26512217300636e-05,False,,0.30433769220902473,0.8780292726865745,nan,nan,nan,nan,14.921888146691312,0.3412388046547036,3.369863986968994,3.7694883346557617,3.76979923248291,warmstart,3.369863986968994,-0.3996243476867676,0.08333333333333325,7,9,25,1.8731279373168945
442,guarino,superspike,2.796803742098442,polyak,3.5143622144457295e-05,False,,0.616729706849408,0.4416227863618305,0.09909048365486901,18.416539243718947,12.383772624166443,0.11656065913688463,nan,nan,0.8044492602348328,0.733413815498352,1.049845814704895,training,0.733413815498352,0.07103544473648071,-0.49826989619377166,8,9,25,1.411571979522705
443,van_rossum,superspike,10.02599296319928,polyak,7.987977206054104e-05,False,,1.0351447795691215,0.4686422563413959,nan,nan,nan,nan,14.50799478829509,0.7606272321111164,5.7855000495910645,6.746174335479736,19.724199295043945,warmstart,5.7855000495910645,-0.9606742858886719,0.47916666666666674,9,9,25,1.8633170127868652
444,van_rossum,superspike,7.220057404604492,polyak,0.0011009060953739108,False,,1.0693075829505139,0.22496824779572533,nan,nan,nan,nan,17.99998623350626,0.7151240234570178,5.4209818840026855,5.906411170959473,96029.7265625,warmstart,5.4209818840026855,-0.4854292869567871,0.19377162629757788,8,9,25,2.430684804916382
445,van_rossum,superspike,2.199020431621464,polyak,0.0026842992617988623,True,,0.8526561170635777,0.11502760243036658,nan,nan,nan,nan,1.194498172493742,0.7903145097440284,9.159945487976074,9.09748649597168,9.09748649597168,training,9.09748649597168,0.06245899200439453,-1.0,638,9,1,0.9802870750427246
446,van_rossum,superspike,18.171848430474526,polyak,0.03581088609070104,True,,0.3818208176790137,0.6590592328025533,nan,nan,nan,nan,1.0836823485440303,0.9911067244295982,10.034706115722656,10.922708511352539,10.922708511352539,warmstart,10.034706115722656,-0.8880023956298828,0.0,0,9,25,1.005599021911621
447,guarino,superspike,2.852348547708937,polyak,0.0003135904678420153,False,,1.372263523053948,0.3269891143002891,0.3106669492248909,17.671787989123136,15.686912506926184,0.012219979441648798,nan,nan,0.3189668357372284,0.7743980288505554,0.7743980288505554,warmstart,0.3189668357372284,-0.455431193113327,-0.5625,9,9,1,1.2631597518920898
448,van_rossum,superspike,8.014758310146751,polyak,3.962953802511414e-05,False,,0.7041676905984593,0.7316480902109319,nan,nan,nan,nan,12.777341506789613,0.21060418611309517,1.5880602598190308,1.8956243991851807,2.119081735610962,warmstart,1.5880602598190308,-0.3075641393661499,0.8263888888888888,9,9,25,1.6683070659637451
449,van_rossum,superspike,1.527214441931559,polyak,1.2752149487989633e-05,False,,0.1254080774609656,0.27406759869572184,nan,nan,nan,nan,48.53211846140418,0.7046385189301544,6.337222099304199,4.016626834869385,4.016626834869385,training,4.016626834869385,2.3205952644348145,-1.0,4000,9,1,2.9596753120422363
450,van_rossum,superspike,13.443059244377222,polyak,9.699010505239935e-05,True,,1.3844879799830956,0.5179917725540955,nan,nan,nan,nan,2.752661204700138,0.8457858381026093,9.055402755737305,9.982034683227539,9.982034683227539,warmstart,9.055402755737305,-0.9266319274902344,0.0,0,9,25,1.0667181015014648
451,van_rossum,superspike,0.6680419705501879,polyak,4.362248153383803e-05,False,,1.281083269197269,0.14458536512678244,nan,nan,nan,nan,30.714490113446217,0.22973152661279372,1.7505466938018799,3.015411615371704,3.1105055809020996,warmstart,1.7505466938018799,-1.2648649215698242,-0.5625,9,9,25,2.8273370265960693
452,van_rossum,superspike,3.182357762832691,polyak,0.002926243717031095,True,,1.3475134593036433,0.6993123756941095,nan,nan,nan,nan,8.029115084965863,0.6451859606659763,6.339003086090088,6.343777656555176,6.343777656555176,warmstart,6.339003086090088,-0.004774570465087891,0.36678200692041524,8,9,1,1.2432372570037842
453,van_rossum,superspike,10.323761697810786,polyak,0.002552910492202972,True,,0.2670724428863316,0.47901845731392256,nan,nan,nan,nan,2.736233008480842,0.003494981109347095,0.45697665214538574,4.415751934051514,4.76618766784668,warmstart,0.45697665214538574,-3.958775281906128,0.6527777777777778,9,9,25,1.0851740837097168
454,guarino,superspike,19.9644789120381,polyak,0.0002490751668757706,True,,0.36660456521707163,0.26738248879475823,0.09200581055630239,8.486877733502952,1.3310760016212768,0.03431866722038268,nan,nan,1.0228981971740723,1.033721685409546,2220798.75,warmstart,1.0228981971740723,-0.010823488235473633,0.1319444444444445,9,9,25,1.3449699878692627
455,guarino,superspike,0.51899294592907,polyak,0.007258051029498579,False,,0.7642479077066622,0.11161604667215574,0.49338316545631217,3.3823100423291503,8.826592606195685,0.2554948507003398,nan,nan,0.6984856724739075,0.6668576598167419,0.7138022184371948,training,0.6668576598167419,0.03162801265716553,0.6527777777777778,9,9,25,1.2993102073669434
456,van_rossum,superspike,14.338767495526255,polyak,0.003691925227779106,False,,0.8745213993318632,0.2015895108623631,nan,nan,nan,nan,15.459219858600388,0.6772546436783458,6.167826175689697,6.249202728271484,17.33370018005371,warmstart,6.167826175689697,-0.08137655258178711,0.19377162629757788,8,9,25,1.9532830715179443
457,van_rossum,superspike,9.35013096115833,polyak,0.000350053266402228,True,,1.227381036980797,0.20609390633044067,nan,nan,nan,nan,3.7670822253462246,0.6282310077771303,8.82520580291748,7.0880818367004395,19.785486221313477,training,7.0880818367004395,1.737123966217041,0.0,0,9,25,1.138293981552124
458,van_rossum,superspike,5.908406086639893,polyak,0.001260025062200232,True,,0.7813799002758578,0.3769171484555517,nan,nan,nan,nan,10.44738609094487,0.9587913895457043,8.245203971862793,8.26619815826416,30.795141220092773,warmstart,8.245203971862793,-0.020994186401367188,1.0,9,9,25,1.701159954071045
459,guarino,superspike,7.005690897067268,polyak,0.01678349189200493,True,,0.2884259642134115,0.8447677434623754,0.21537875527399164,7.092924949167867,10.690307464715353,0.1305258723311753,nan,nan,0.46490758657455444,0.4796464741230011,0.4796464741230011,warmstart,0.46490758657455444,-0.014738887548446655,-0.21527777777777773,9,9,25,1.357598066329956
460,van_rossum,superspike,13.217107452567927,polyak,0.002372165075886339,True,,1.2367264068589927,0.22269101895928645,nan,nan,nan,nan,3.9756912448192745,0.9421322739280427,7.531723976135254,8.612751960754395,15.197214126586914,warmstart,7.531723976135254,-1.0810279846191406,0.19377162629757788,8,9,25,1.3491771221160889
461,van_rossum,superspike,2.6909876790098988,polyak,0.00013114746213608574,True,,0.1847408788093342,0.7217897413057226,nan,nan,nan,nan,8.82602978271324,0.23410342282489494,2.931248188018799,3.4275591373443604,3.769055128097534,warmstart,2.931248188018799,-0.4963109493255615,-0.49826989619377166,8,9,25,1.4375321865081787
462,guarino,superspike,4.675003344579143,polyak,4.2596915782563094e-05,True,,0.2320858485133146,0.856348715633756,0.19012434650152019,12.976334354493988,12.908688437829069,0.2517512626747905,nan,nan,0.42582693696022034,0.9315276741981506,1.361382246017456,warmstart,0.42582693696022034,-0.5057007372379303,0.1319444444444445,9,9,25,1.3625950813293457
463,guarino,superspike,0.8056217519083141,polyak,0.0004964019558949682,False,,0.05185749497734721,0.27513075532634,0.3883581386330976,11.98096585678288,16.317182438364572,0.16280641331422946,nan,nan,0.4579378068447113,0.4742852747440338,0.47968488931655884,warmstart,0.4579378068447113,-0.01634746789932251,0.1319444444444445,9,9,25,1.297734022140503
464,guarino,superspike,1.7009217208680476,polyak,0.0024790150832704294,True,,0.5431837962711724,0.0606149750075019,0.05380768359019891,2.8023785721125782,2.869782288280889,0.18326693321812498,nan,nan,0.2053426057100296,0.13614454865455627,0.13614454865455627,training,0.13614454865455627,0.06919805705547333,-1.0,180,9,1,1.3013238906860352
465,van_rossum,superspike,2.5189034886728807,polyak,2.1180485975579525e-05,False,,1.3277556499091003,0.41366027069371947,nan,nan,nan,nan,2.590915664965011,0.04397166822294529,4.080056190490723,4.1984405517578125,37.43538284301758,warmstart,4.080056190490723,-0.11838436126708984,0.5964912280701755,10,9,25,1.0394339561462402
466,guarino,superspike,10.286230762634354,polyak,0.00036952064445820406,False,,0.522758517893656,0.582988625878554,0.2591088879625166,19.56512648876058,10.81139904703532,0.11555160867480646,nan,nan,0.5471901893615723,0.6196491718292236,0.6196504831314087,warmstart,0.5471901893615723,-0.07245898246765137,-0.04166666666666662,9,9,25,1.2809028625488281
467,van_rossum,superspike,0.6258213061760229,polyak,0.004182343244603192,False,,0.6795391714299625,0.7192529907079513,nan,nan,nan,nan,19.42020585966955,0.8462608634124593,6.990883827209473,6.77118444442749,6.802382946014404,training,6.77118444442749,0.21969938278198242,0.007142857142857149,11,9,25,2.2978780269622803
468,van_rossum,superspike,1.0079219624423883,polyak,0.0016705078890923747,True,,0.2371526834154447,0.4072519392909919,nan,nan,nan,nan,13.430914642759943,0.4930716083141704,3.314269542694092,3.3235745429992676,3.556765556335449,warmstart,3.314269542694092,-0.009305000305175781,1.0,9,9,25,1.8244290351867676
469,van_rossum,superspike,0.9289961950216273,polyak,0.000139049652688697,False,,0.15873112905678494,0.5018048150760679,nan,nan,nan,nan,2.121505690017671,0.6341858894496586,7.520651340484619,13.100381851196289,14.034026145935059,warmstart,7.520651340484619,-5.57973051071167,0.05533596837944664,2,9,25,1.0181670188903809
470,guarino,superspike,4.16051485185337,polyak,0.0017112582202740787,False,,0.022463408904890958,0.8612420444018316,0.32898680627739113,15.149132218146775,10.384501016992777,0.1855207313724789,nan,nan,0.32470807433128357,0.7775138020515442,57.32000732421875,warmstart,0.32470807433128357,-0.4528057277202606,-0.2807017543859649,10,9,25,1.2905988693237305
471,van_rossum,superspike,13.617159616988346,polyak,0.006433069893972846,True,,1.0842423930631597,0.33925112340139596,nan,nan,nan,nan,10.506342976911911,0.07976664248556153,1.9838230609893799,2.129807949066162,10.780378341674805,warmstart,1.9838230609893799,-0.14598488807678223,0.24561403508771928,10,9,25,1.595031976699829
472,van_rossum,superspike,2.250314287450171,polyak,3.614405026509646e-05,True,,0.5053902715531629,0.2333716987156632,nan,nan,nan,nan,3.609067922571694,0.21502168839771651,4.787478923797607,4.940993309020996,4.940993309020996,warmstart,4.787478923797607,-0.15351438522338867,0.30555555555555564,9,9,25,1.1239469051361084
473,guarino,superspike,3.3744859363197026,polyak,1.4916957107009227e-05,False,,0.8452182023340904,0.6809662658546916,0.30526601712225665,9.3201680660876,7.652689303587566,0.06793055702993285,nan,nan,0.3438411355018616,0.5083868503570557,0.5083868503570557,warmstart,0.3438411355018616,-0.1645457148551941,-0.38888888888888884,9,9,25,1.2685027122497559
474,van_rossum,superspike,2.1688472726031396,polyak,0.016117591567022273,True,,1.4059669559569858,0.957040453732577,nan,nan,nan,nan,5.2852981672753,0.2643272242750323,2.0019724369049072,2.2717835903167725,4.57492208480835,warmstart,2.0019724369049072,-0.26981115341186523,1.0,9,9,25,1.409472942352295
475,guarino,superspike,0.7897066428550826,polyak,0.05071463267956543,True,,0.9027866088544825,0.9474737957401368,0.21202390737235755,11.014863694276787,14.219889606028033,0.09515090839747166,nan,nan,0.8473093509674072,0.591728925704956,1.2288212776184082,training,0.591728925704956,0.25558042526245117,-0.5625,9,9,25,1.618030071258545
